graph_number,is_bipartite,num_edges,diameter,clique_num,is_distance_regular,is_eulerian,cut_vertice_list,num_cut_vertices,cycle_basis,degree_sequence,aut_group_generator,grp_size_1,orbits,num_orbits,3_cycle_size_str,4_cycle_size_str,5_cycle_size_str,6_cycle_size_str,7_cycle_size_str
646, False ,15,2,4, False , False , [] ,0," [[3, 6, 0], [4, 6, 0], [1, 5, 6], [2, 5, 6], [3, 5, 6], [4, 5, 6], [4, 2, 6], [3, 1, 6], [3, 4, 0]] "," [(0, 3), (1, 3), (2, 3), (3, 5), (4, 5), (5, 5), (6, 6)] "," [[0, 2, 1, 4, 3, 5, 6], [1, 0, 2, 3, 5, 4, 6]] ",6," [0, 0, 0, 3, 3, 3, 6] ",3,9,0,0,0,0
647, False ,12,2,3, False , False , [] ,0," [[1, 6, 5], [3, 6, 5, 0], [4, 6, 5, 0], [4, 2, 5, 0], [3, 1, 5, 0], [3, 4, 0]] "," [(0, 3), (1, 3), (2, 2), (3, 4), (4, 4), (5, 4), (6, 4)] ", [] ,1," [0, 1, 2, 3, 4, 5, 6] ",7,2,4,0,0,0
648, False ,12,2,3, False , False , [] ,0," [[1, 6, 5], [2, 6, 5], [3, 6, 5, 0], [4, 2, 5, 0], [3, 1, 5, 0], [3, 4, 0]] "," [(0, 3), (1, 3), (2, 3), (3, 4), (4, 3), (5, 4), (6, 4)] ", [] ,1," [0, 1, 2, 3, 4, 5, 6] ",7,3,3,0,0,0
649, False ,12,2,3, False , False , [] ,0," [[4, 2, 5, 0], [1, 6, 2, 5], [3, 6, 2, 5, 0], [4, 6, 2], [3, 1, 5, 0], [3, 4, 0]] "," [(0, 3), (1, 3), (2, 3), (3, 4), (4, 4), (5, 3), (6, 4)] "," [[0, 2, 1, 4, 3, 5, 6], [1, 0, 2, 3, 6, 5, 4]] ",6," [0, 0, 0, 3, 3, 5, 3] ",3,2,3,1,0,0
650, False ,13,2,3, False , False , [] ,0," [[1, 6, 5], [2, 6, 5], [3, 6, 5, 0], [4, 6, 5, 0], [4, 2, 5, 0], [3, 1, 5, 0], [3, 4, 0]] "," [(0, 3), (1, 3), (2, 3), (3, 4), (4, 4), (5, 4), (6, 5)] "," [[0, 2, 1, 4, 3, 5, 6]] ",2," [0, 1, 1, 3, 3, 5, 6] ",5,3,4,0,0,0
651, False ,12,2,4, False , True , [] ,0," [[3, 6, 0], [4, 6, 0], [5, 6, 0], [4, 2, 5, 0], [3, 1, 5, 0], [3, 4, 0]] "," [(0, 4), (1, 2), (2, 2), (3, 4), (4, 4), (5, 4), (6, 4)] "," [[6, 1, 2, 3, 4, 5, 0], [0, 2, 1, 4, 3, 5, 6]] ",4," [0, 1, 1, 3, 3, 5, 0] ",4,4,2,0,0,0
652, False ,12,2,3, False , False , [] ,0," [[3, 6, 0], [5, 6, 0], [4, 2, 6, 0], [5, 2, 6], [3, 1, 5, 0], [3, 4, 0]] "," [(0, 4), (1, 2), (2, 3), (3, 4), (4, 3), (5, 4), (6, 4)] "," [[6, 1, 4, 5, 2, 3, 0]] ",2," [0, 1, 2, 3, 2, 3, 0] ",4,4,2,0,0,0
653, False ,13,2,4, False , False , [] ,0," [[3, 6, 0], [4, 6, 0], [5, 6, 0], [3, 1, 6], [5, 1, 6], [4, 2, 5, 0], [3, 4, 0]] "," [(0, 4), (1, 3), (2, 2), (3, 4), (4, 4), (5, 4), (6, 5)] ", [] ,1," [0, 1, 2, 3, 4, 5, 6] ",7,6,1,0,0,0
654, False ,12,2,3, False , False , [] ,0," [[3, 6, 0], [4, 2, 6, 0], [5, 2, 6, 0], [3, 1, 6], [5, 1, 6, 0], [3, 4, 0]] "," [(0, 4), (1, 3), (2, 3), (3, 4), (4, 3), (5, 3), (6, 4)] "," [[6, 4, 5, 3, 1, 2, 0]] ",2," [0, 1, 2, 3, 1, 2, 0] ",4,3,3,0,0,0
655, False ,13,2,3, False , False , [] ,0," [[3, 6, 0], [5, 6, 0], [4, 2, 6, 0], [5, 2, 6], [3, 1, 6], [5, 1, 6], [3, 4, 0]] "," [(0, 4), (1, 3), (2, 3), (3, 4), (4, 3), (5, 4), (6, 5)] ", [] ,1," [0, 1, 2, 3, 4, 5, 6] ",7,6,1,0,0,0
656, False ,13,2,4, False , False , [] ,0," [[3, 6, 0], [4, 6, 0], [4, 2, 6], [5, 2, 6, 0], [3, 1, 6], [5, 1, 6, 0], [3, 4, 0]] "," [(0, 4), (1, 3), (2, 3), (3, 4), (4, 4), (5, 3), (6, 5)] "," [[0, 2, 1, 4, 3, 5, 6]] ",2," [0, 1, 1, 3, 3, 5, 6] ",5,5,2,0,0,0
657, False ,14,2,4, False , False , [] ,0," [[3, 6, 0], [4, 6, 0], [5, 6, 0], [4, 2, 6], [5, 2, 6], [3, 1, 6], [5, 1, 6], [3, 4, 0]] "," [(0, 4), (1, 3), (2, 3), (3, 4), (4, 4), (5, 4), (6, 6)] "," [[0, 2, 1, 4, 3, 5, 6]] ",2," [0, 1, 1, 3, 3, 5, 6] ",5,8,0,0,0,0
658, False ,14,2,3, False , False , [] ,0," [[4, 6, 0], [5, 6, 0], [4, 2, 6], [5, 2, 6], [3, 1, 6, 0], [5, 1, 6], [3, 5, 0], [3, 4, 0]] "," [(0, 4), (1, 3), (2, 3), (3, 4), (4, 4), (5, 5), (6, 5)] "," [[0, 2, 1, 4, 3, 6, 5]] ",2," [0, 1, 1, 3, 3, 5, 5] ",4,7,1,0,0,0
659, False ,14,2,4, False , False , [] ,0," [[3, 6, 0], [5, 6, 0], [4, 2, 6, 0], [5, 2, 6], [3, 1, 6], [5, 1, 6], [3, 5, 0], [3, 4, 0]] "," [(0, 4), (1, 3), (2, 3), (3, 5), (4, 3), (5, 5), (6, 5)] "," [[0, 1, 2, 3, 4, 6, 5]] ",2," [0, 1, 2, 3, 4, 5, 5] ",6,7,1,0,0,0
660, False ,14,2,4, False , False , [] ,0," [[3, 6, 0], [4, 6, 0], [4, 2, 6], [5, 2, 6, 0], [3, 1, 6], [5, 1, 6, 0], [3, 5, 0], [3, 4, 0]] "," [(0, 4), (1, 3), (2, 3), (3, 5), (4, 4), (5, 4), (6, 5)] ", [] ,1," [0, 1, 2, 3, 4, 5, 6] ",7,6,2,0,0,0
661, False ,15,2,4, False , False , [] ,0," [[3, 6, 0], [4, 6, 0], [5, 6, 0], [4, 2, 6], [5, 2, 6], [3, 1, 6], [5, 1, 6], [3, 5, 0], [3, 4, 0]] "," [(0, 4), (1, 3), (2, 3), (3, 5), (4, 4), (5, 5), (6, 6)] ", [] ,1," [0, 1, 2, 3, 4, 5, 6] ",7,9,0,0,0,0
662, False ,16,2,5, False , False , [] ,0," [[3, 6, 0], [4, 6, 0], [5, 6, 0], [4, 2, 6], [5, 2, 6], [3, 1, 6], [5, 1, 6], [3, 5, 0], [4, 5, 0], [3, 4, 0]] "," [(0, 4), (1, 3), (2, 3), (3, 5), (4, 5), (5, 6), (6, 6)] "," [[0, 1, 2, 3, 4, 6, 5], [0, 2, 1, 4, 3, 5, 6]] ",4," [0, 1, 1, 3, 3, 5, 5] ",4,10,0,0,0,0
25, False ,7,3,3, False , False ," [6, 5] ",2," [[4, 6, 0]] "," [(0, 2), (1, 1), (2, 1), (3, 1), (4, 2), (5, 3), (6, 4)] "," [[4, 1, 2, 3, 0, 5, 6], [0, 2, 1, 3, 4, 5, 6]] ",4," [0, 1, 1, 3, 0, 5, 6] ",5,1,0,0,0,0
663, False ,13,3,3, False , False , [6] ,1," [[3, 6, 0], [4, 6, 0], [3, 1, 6], [4, 1, 6], [5, 1, 6, 0], [3, 5, 0], [4, 5, 0]] "," [(0, 4), (1, 4), (2, 1), (3, 4), (4, 4), (5, 4), (6, 5)] "," [[0, 1, 2, 4, 3, 5, 6], [1, 0, 2, 3, 4, 5, 6], [3, 4, 2, 0, 1, 5, 6]] ",8," [0, 0, 2, 0, 0, 5, 6] ",4,6,1,0,0,0
664, False ,14,2,4, False , False , [6] ,1," [[3, 6, 0], [4, 6, 0], [5, 6, 0], [3, 1, 6], [4, 1, 6], [5, 1, 6], [3, 5, 0], [4, 5, 0]] "," [(0, 4), (1, 4), (2, 1), (3, 4), (4, 4), (5, 5), (6, 6)] "," [[0, 1, 2, 4, 3, 5, 6], [1, 0, 2, 3, 4, 5, 6], [3, 4, 2, 0, 1, 5, 6]] ",8," [0, 0, 2, 0, 0, 5, 6] ",4,8,0,0,0,0
665, False ,13,2,4, False , False , [] ,0," [[3, 6, 0], [4, 6, 0], [5, 6, 0], [5, 2, 6], [3, 5, 0], [3, 1, 5], [4, 1, 5, 0]] "," [(0, 4), (1, 3), (2, 2), (3, 4), (4, 3), (5, 5), (6, 5)] "," [[3, 4, 2, 0, 1, 6, 5]] ",2," [0, 1, 2, 0, 1, 5, 5] ",4,6,1,0,0,0
666, False ,13,3,4, False , False , [5] ,1," [[3, 6, 0], [4, 6, 0], [5, 6, 0], [3, 1, 6], [4, 1, 6], [5, 1, 6], [3, 5, 0]] "," [(0, 4), (1, 4), (2, 1), (3, 4), (4, 3), (5, 5), (6, 5)] "," [[1, 0, 2, 3, 4, 5, 6]] ",2," [0, 0, 2, 3, 4, 5, 6] ",6,7,0,0,0,0
667, False ,13,2,3, False , False , [] ,0," [[4, 6, 0], [5, 6, 0], [5, 2, 6], [3, 1, 6, 0], [4, 1, 6], [5, 1, 6], [3, 5, 0]] "," [(0, 4), (1, 4), (2, 2), (3, 3), (4, 3), (5, 5), (6, 5)] "," [[1, 0, 2, 3, 4, 5, 6], [0, 1, 2, 4, 3, 6, 5]] ",4," [0, 0, 2, 3, 3, 5, 5] ",4,6,1,0,0,0
668, False ,13,3,4, False , False , [] ,0," [[3, 6, 0], [5, 6, 0], [5, 2, 6], [3, 1, 6], [4, 1, 6, 0], [5, 1, 6], [3, 5, 0]] "," [(0, 4), (1, 4), (2, 2), (3, 4), (4, 2), (5, 5), (6, 5)] "," [[0, 1, 2, 3, 4, 6, 5], [1, 0, 2, 3, 4, 5, 6]] ",4," [0, 0, 2, 3, 4, 5, 5] ",5,6,1,0,0,0
669, False ,13,2,3, False , False , [] ,0," [[3, 6, 0], [4, 6, 0], [5, 2, 6, 0], [3, 1, 6], [4, 1, 6], [5, 1, 6, 0], [3, 5, 0]] "," [(0, 4), (1, 4), (2, 2), (3, 4), (4, 3), (5, 4), (6, 5)] "," [[1, 0, 2, 3, 4, 5, 6]] ",2," [0, 0, 2, 3, 4, 5, 6] ",6,5,2,0,0,0
670, False ,14,2,4, False , False , [] ,0," [[3, 6, 0], [4, 6, 0], [5, 6, 0], [5, 2, 6], [3, 1, 6], [4, 1, 6], [5, 1, 6], [3, 5, 0]] "," [(0, 4), (1, 4), (2, 2), (3, 4), (4, 3), (5, 5), (6, 6)] "," [[1, 0, 2, 3, 4, 5, 6]] ",2," [0, 0, 2, 3, 4, 5, 6] ",6,8,0,0,0,0
671, False ,14,2,3, False , False , [] ,0," [[3, 6, 0], [4, 6, 0], [5, 2, 6, 0], [3, 1, 6], [4, 1, 6], [5, 1, 6, 0], [3, 5, 0], [4, 5, 0]] "," [(0, 4), (1, 4), (2, 2), (3, 4), (4, 4), (5, 5), (6, 5)] "," [[0, 1, 2, 3, 4, 6, 5], [0, 1, 2, 4, 3, 5, 6], [1, 0, 2, 3, 4, 5, 6], [3, 4, 2, 0, 1, 5, 6]] ",16," [0, 0, 2, 0, 0, 5, 5] ",3,6,2,0,0,0
672, False ,15,2,4, False , True , [] ,0," [[3, 6, 0], [4, 6, 0], [5, 6, 0], [5, 2, 6], [3, 1, 6], [4, 1, 6], [5, 1, 6], [3, 5, 0], [4, 5, 0]] "," [(0, 4), (1, 4), (2, 2), (3, 4), (4, 4), (5, 6), (6, 6)] "," [[0, 1, 2, 3, 4, 6, 5], [0, 1, 2, 4, 3, 5, 6], [1, 0, 2, 3, 4, 5, 6], [3, 4, 2, 0, 1, 5, 6]] ",16," [0, 0, 2, 0, 0, 5, 5] ",3,9,0,0,0,0
673, False ,14,3,5, False , False , [] ,0," [[3, 6, 0], [4, 6, 0], [5, 6, 0], [5, 2, 6], [3, 5, 0], [4, 5, 0], [3, 4, 0], [3, 1, 4]] "," [(0, 4), (1, 2), (2, 2), (3, 5), (4, 5), (5, 5), (6, 5)] "," [[0, 1, 2, 3, 4, 6, 5], [0, 1, 2, 4, 3, 5, 6], [0, 2, 1, 5, 6, 3, 4]] ",8," [0, 1, 1, 3, 3, 3, 3] ",3,8,0,0,0,0
674, False ,14,2,4, False , False , [] ,0," [[3, 6, 0], [5, 6, 0], [5, 2, 6], [3, 1, 6], [4, 1, 6, 0], [3, 5, 0], [4, 5, 0], [3, 4, 0]] "," [(0, 4), (1, 3), (2, 2), (3, 5), (4, 4), (5, 5), (6, 5)] ", [] ,1," [0, 1, 2, 3, 4, 5, 6] ",7,7,1,0,0,0
675, False ,14,2,4, False , False , [] ,0," [[3, 6, 0], [4, 6, 0], [5, 2, 6, 0], [3, 1, 6], [4, 1, 6], [3, 5, 0], [4, 5, 0], [3, 4, 0]] "," [(0, 4), (1, 3), (2, 2), (3, 5), (4, 5), (5, 4), (6, 5)] "," [[0, 1, 2, 4, 3, 5, 6]] ",2," [0, 1, 2, 3, 3, 5, 6] ",6,7,1,0,0,0
676, False ,15,2,5, False , False , [] ,0," [[3, 6, 0], [4, 6, 0], [5, 6, 0], [5, 2, 6], [3, 1, 6], [4, 1, 6], [3, 5, 0], [4, 5, 0], [3, 4, 0]] "," [(0, 4), (1, 3), (2, 2), (3, 5), (4, 5), (5, 5), (6, 6)] "," [[0, 1, 2, 4, 3, 5, 6]] ",2," [0, 1, 2, 3, 3, 5, 6] ",6,9,0,0,0,0
677, False ,14,3,5, False , False , [6] ,1," [[3, 6, 0], [4, 6, 0], [5, 6, 0], [3, 5, 0], [4, 5, 0], [3, 1, 5], [4, 1, 5], [3, 4, 0]] "," [(0, 4), (1, 3), (2, 1), (3, 5), (4, 5), (5, 5), (6, 5)] "," [[0, 1, 2, 3, 5, 4, 6], [0, 1, 2, 4, 3, 5, 6]] ",6," [0, 1, 2, 3, 3, 3, 6] ",5,8,0,0,0,0
678, False ,14,3,4, False , False , [6] ,1," [[3, 6, 0], [4, 6, 0], [3, 1, 6], [4, 1, 6], [5, 1, 6, 0], [3, 5, 0], [4, 5, 0], [3, 4, 0]] "," [(0, 4), (1, 4), (2, 1), (3, 5), (4, 5), (5, 4), (6, 5)] "," [[0, 1, 2, 4, 3, 5, 6], [1, 0, 2, 3, 4, 5, 6]] ",4," [0, 0, 2, 3, 3, 5, 6] ",5,7,1,0,0,0
679, False ,15,2,5, False , False , [6] ,1," [[3, 6, 0], [4, 6, 0], [5, 6, 0], [3, 1, 6], [4, 1, 6], [5, 1, 6], [3, 5, 0], [4, 5, 0], [3, 4, 0]] "," [(0, 4), (1, 4), (2, 1), (3, 5), (4, 5), (5, 5), (6, 6)] "," [[0, 1, 2, 3, 5, 4, 6], [0, 1, 2, 4, 3, 5, 6], [1, 0, 2, 3, 4, 5, 6]] ",12," [0, 0, 2, 3, 3, 3, 6] ",4,9,0,0,0,0
680, False ,14,2,3, False , False , [] ,0," [[4, 6, 0], [5, 6, 0], [5, 2, 6], [3, 1, 6, 0], [4, 1, 6], [5, 1, 6], [3, 5, 0], [3, 4, 0]] "," [(0, 4), (1, 4), (2, 2), (3, 4), (4, 4), (5, 5), (6, 5)] "," [[1, 0, 2, 3, 4, 5, 6], [0, 1, 2, 4, 3, 6, 5]] ",4," [0, 0, 2, 3, 3, 5, 5] ",4,7,1,0,0,0
681, False ,14,3,4, False , False , [] ,0," [[3, 6, 0], [5, 6, 0], [5, 2, 6], [3, 1, 6], [4, 1, 6, 0], [5, 1, 6], [3, 5, 0], [3, 4, 0]] "," [(0, 4), (1, 4), (2, 2), (3, 5), (4, 3), (5, 5), (6, 5)] "," [[0, 1, 2, 3, 4, 6, 5], [1, 0, 2, 3, 4, 5, 6]] ",4," [0, 0, 2, 3, 4, 5, 5] ",5,7,1,0,0,0
682, False ,14,2,4, False , False , [] ,0," [[3, 6, 0], [4, 6, 0], [5, 2, 6, 0], [3, 1, 6], [4, 1, 6], [5, 1, 6, 0], [3, 5, 0], [3, 4, 0]] "," [(0, 4), (1, 4), (2, 2), (3, 5), (4, 4), (5, 4), (6, 5)] "," [[1, 0, 2, 3, 4, 5, 6]] ",2," [0, 0, 2, 3, 4, 5, 6] ",6,6,2,0,0,0
683, False ,15,2,4, False , False , [] ,0," [[3, 6, 0], [4, 6, 0], [5, 6, 0], [5, 2, 6], [3, 1, 6], [4, 1, 6], [5, 1, 6], [3, 5, 0], [3, 4, 0]] "," [(0, 4), (1, 4), (2, 2), (3, 5), (4, 4), (5, 5), (6, 6)] "," [[1, 0, 2, 3, 4, 5, 6]] ",2," [0, 0, 2, 3, 4, 5, 6] ",6,9,0,0,0,0
684, False ,16,2,5, False , False , [] ,0," [[3, 6, 0], [4, 6, 0], [5, 6, 0], [5, 2, 6], [3, 1, 6], [4, 1, 6], [5, 1, 6], [3, 5, 0], [4, 5, 0], [3, 4, 0]] "," [(0, 4), (1, 4), (2, 2), (3, 5), (4, 5), (5, 6), (6, 6)] "," [[0, 1, 2, 3, 4, 6, 5], [0, 1, 2, 4, 3, 5, 6], [1, 0, 2, 3, 4, 5, 6]] ",8," [0, 0, 2, 3, 3, 5, 5] ",4,10,0,0,0,0
685, False ,12,2,3, False , False , [] ,0," [[3, 5, 0], [3, 6, 5], [4, 6, 5, 0], [4, 2, 6], [3, 1, 5], [4, 1, 5, 0]] "," [(0, 3), (1, 3), (2, 2), (3, 4), (4, 4), (5, 4), (6, 4)] "," [[0, 1, 2, 5, 4, 3, 6], [1, 0, 2, 3, 4, 5, 6]] ",4," [0, 0, 2, 3, 4, 3, 6] ",5,4,2,0,0,0
686, False ,12,3,4, False , False , [4] ,1," [[3, 6, 0], [4, 6, 0], [5, 6, 0], [3, 5, 0], [3, 1, 5], [4, 1, 5, 0]] "," [(0, 4), (1, 3), (2, 1), (3, 4), (4, 4), (5, 4), (6, 4)] "," [[6, 1, 2, 3, 4, 5, 0], [0, 1, 2, 5, 4, 3, 6]] ",4," [0, 1, 2, 3, 4, 3, 0] ",5,5,1,0,0,0
687, False ,12,2,4, False , False , [] ,0," [[3, 6, 0], [5, 6, 0], [4, 2, 6, 0], [3, 5, 0], [3, 1, 5], [4, 1, 5, 0]] "," [(0, 4), (1, 3), (2, 2), (3, 4), (4, 3), (5, 4), (6, 4)] "," [[0, 1, 2, 5, 4, 3, 6]] ",2," [0, 1, 2, 3, 4, 3, 6] ",6,4,2,0,0,0
688, False ,13,2,4, False , False , [] ,0," [[3, 6, 0], [4, 6, 0], [5, 6, 0], [4, 2, 6], [3, 5, 0], [3, 1, 5], [4, 1, 5, 0]] "," [(0, 4), (1, 3), (2, 2), (3, 4), (4, 4), (5, 4), (6, 5)] "," [[0, 1, 2, 5, 4, 3, 6]] ",2," [0, 1, 2, 3, 4, 3, 6] ",6,6,1,0,0,0
689, False ,12,3,4, False , False , [4] ,1," [[3, 6, 0], [5, 6, 0], [3, 1, 6], [4, 1, 6, 0], [5, 1, 6], [3, 5, 0]] "," [(0, 4), (1, 4), (2, 1), (3, 4), (4, 3), (5, 4), (6, 4)] "," [[0, 1, 2, 3, 4, 6, 5], [0, 1, 2, 5, 4, 3, 6], [1, 0, 2, 3, 4, 5, 6]] ",12," [0, 0, 2, 3, 4, 3, 3] ",4,5,1,0,0,0
690, False ,12,3,3, False , False , [4] ,1," [[3, 6, 0], [4, 6, 0], [3, 1, 6], [4, 1, 6], [5, 1, 6, 0], [3, 5, 0]] "," [(0, 4), (1, 4), (2, 1), (3, 4), (4, 4), (5, 3), (6, 4)] "," [[1, 0, 2, 3, 4, 5, 6]] ",2," [0, 0, 2, 3, 4, 5, 6] ",6,5,1,0,0,0
691, False ,13,3,4, False , False , [4] ,1," [[3, 6, 0], [4, 6, 0], [5, 6, 0], [3, 1, 6], [4, 1, 6], [5, 1, 6], [3, 5, 0]] "," [(0, 4), (1, 4), (2, 1), (3, 4), (4, 4), (5, 4), (6, 5)] "," [[0, 1, 2, 5, 4, 3, 6], [1, 0, 2, 3, 4, 5, 6]] ",4," [0, 0, 2, 3, 4, 3, 6] ",5,7,0,0,0,0
692, False ,12,3,3, False , False , [] ,0," [[4, 6, 0], [4, 2, 6], [3, 1, 6, 0], [4, 1, 6], [5, 1, 6, 0], [3, 5, 0]] "," [(0, 4), (1, 4), (2, 2), (3, 3), (4, 4), (5, 3), (6, 4)] "," [[1, 0, 2, 3, 4, 5, 6], [0, 1, 2, 3, 6, 5, 4], [0, 1, 2, 5, 4, 3, 6]] ",8," [0, 0, 2, 3, 4, 3, 4] ",4,4,2,0,0,0
693, False ,12,3,3, False , False , [] ,0," [[3, 6, 0], [4, 2, 6, 0], [3, 1, 6], [4, 1, 6, 0], [5, 1, 6, 0], [3, 5, 0]] "," [(0, 4), (1, 4), (2, 2), (3, 4), (4, 3), (5, 3), (6, 4)] "," [[1, 0, 2, 3, 4, 5, 6]] ",2," [0, 0, 2, 3, 4, 5, 6] ",6,3,3,0,0,0
694, False ,13,2,4, False , False , [] ,0," [[3, 6, 0], [5, 6, 0], [4, 2, 6, 0], [3, 1, 6], [4, 1, 6, 0], [5, 1, 6], [3, 5, 0]] "," [(0, 4), (1, 4), (2, 2), (3, 4), (4, 3), (5, 4), (6, 5)] "," [[0, 1, 2, 5, 4, 3, 6], [1, 0, 2, 3, 4, 5, 6]] ",4," [0, 0, 2, 3, 4, 3, 6] ",5,5,2,0,0,0
695, False ,13,3,3, False , False , [] ,0," [[3, 6, 0], [4, 6, 0], [4, 2, 6], [3, 1, 6], [4, 1, 6], [5, 1, 6, 0], [3, 5, 0]] "," [(0, 4), (1, 4), (2, 2), (3, 4), (4, 4), (5, 3), (6, 5)] "," [[1, 0, 2, 3, 4, 5, 6]] ",2," [0, 0, 2, 3, 4, 5, 6] ",6,6,1,0,0,0
696, False ,14,2,4, False , True , [] ,0," [[3, 6, 0], [4, 6, 0], [5, 6, 0], [4, 2, 6], [3, 1, 6], [4, 1, 6], [5, 1, 6], [3, 5, 0]] "," [(0, 4), (1, 4), (2, 2), (3, 4), (4, 4), (5, 4), (6, 6)] "," [[0, 1, 2, 5, 4, 3, 6], [1, 0, 2, 3, 4, 5, 6]] ",4," [0, 0, 2, 3, 4, 3, 6] ",5,8,0,0,0,0
697, False ,12,3,3, False , True , [] ,0," [[4, 6, 0], [5, 6, 0], [3, 1, 6, 0], [4, 1, 6], [5, 1, 6], [4, 2, 5, 0]] "," [(0, 4), (1, 4), (2, 2), (3, 2), (4, 4), (5, 4), (6, 4)] "," [[1, 0, 2, 3, 4, 5, 6], [0, 1, 2, 3, 5, 4, 6], [4, 5, 3, 2, 0, 1, 6]] ",8," [0, 0, 2, 2, 0, 0, 6] ",3,4,2,0,0,0
698, False ,12,3,3, False , False , [] ,0," [[4, 6, 0], [4, 2, 6], [5, 2, 6, 0], [3, 1, 6, 0], [4, 1, 6], [5, 1, 6, 0]] "," [(0, 4), (1, 4), (2, 3), (3, 2), (4, 4), (5, 3), (6, 4)] "," [[0, 1, 2, 3, 6, 5, 4], [1, 0, 2, 3, 4, 5, 6]] ",4," [0, 0, 2, 3, 4, 5, 4] ",5,3,3,0,0,0
699, False ,13,3,3, False , False , [] ,0," [[4, 6, 0], [5, 6, 0], [4, 2, 6], [5, 2, 6], [3, 1, 6, 0], [4, 1, 6], [5, 1, 6]] "," [(0, 4), (1, 4), (2, 3), (3, 2), (4, 4), (5, 4), (6, 5)] "," [[0, 1, 2, 3, 5, 4, 6], [1, 0, 2, 3, 4, 5, 6]] ",4," [0, 0, 2, 3, 4, 4, 6] ",5,6,1,0,0,0
700, False ,12,2,3, False , False , [] ,0," [[3, 6, 0], [4, 2, 6, 0], [5, 2, 6, 0], [3, 1, 6], [4, 1, 6, 0], [5, 1, 6, 0]] "," [(0, 4), (1, 4), (2, 3), (3, 3), (4, 3), (5, 3), (6, 4)] "," [[1, 0, 2, 3, 4, 5, 6], [0, 1, 2, 3, 5, 4, 6]] ",4," [0, 0, 2, 3, 4, 4, 6] ",5,2,4,0,0,0
701, False ,13,2,3, False , False , [] ,0," [[3, 6, 0], [4, 6, 0], [4, 2, 6], [5, 2, 6, 0], [3, 1, 6], [4, 1, 6], [5, 1, 6, 0]] "," [(0, 4), (1, 4), (2, 3), (3, 3), (4, 4), (5, 3), (6, 5)] "," [[1, 0, 2, 3, 4, 5, 6]] ",2," [0, 0, 2, 3, 4, 5, 6] ",6,5,2,0,0,0
702, False ,14,2,3, False , False , [] ,0," [[3, 6, 0], [4, 6, 0], [5, 6, 0], [4, 2, 6], [5, 2, 6], [3, 1, 6], [4, 1, 6], [5, 1, 6]] "," [(0, 4), (1, 4), (2, 3), (3, 3), (4, 4), (5, 4), (6, 6)] "," [[1, 0, 2, 3, 4, 5, 6], [0, 1, 2, 3, 5, 4, 6], [4, 5, 3, 2, 0, 1, 6]] ",8," [0, 0, 2, 2, 0, 0, 6] ",3,8,0,0,0,0
703, False ,14,3,4, False , False , [] ,0," [[4, 6, 0], [5, 6, 0], [4, 2, 6], [5, 2, 6], [3, 1, 6, 0], [4, 1, 6], [5, 1, 6], [4, 5, 0]] "," [(0, 4), (1, 4), (2, 3), (3, 2), (4, 5), (5, 5), (6, 5)] "," [[0, 1, 2, 3, 4, 6, 5], [0, 1, 2, 3, 5, 4, 6], [1, 0, 2, 3, 4, 5, 6]] ",12," [0, 0, 2, 3, 4, 4, 4] ",4,7,1,0,0,0
704, False ,14,2,3, False , False , [] ,0," [[3, 6, 0], [4, 6, 0], [4, 2, 6], [5, 2, 6, 0], [3, 1, 6], [4, 1, 6], [5, 1, 6, 0], [4, 5, 0]] "," [(0, 4), (1, 4), (2, 3), (3, 3), (4, 5), (5, 4), (6, 5)] "," [[1, 0, 2, 3, 4, 5, 6]] ",2," [0, 0, 2, 3, 4, 5, 6] ",6,6,2,0,0,0
705, False ,15,2,4, False , False , [] ,0," [[3, 6, 0], [4, 6, 0], [5, 6, 0], [4, 2, 6], [5, 2, 6], [3, 1, 6], [4, 1, 6], [5, 1, 6], [4, 5, 0]] "," [(0, 4), (1, 4), (2, 3), (3, 3), (4, 5), (5, 5), (6, 6)] "," [[0, 1, 2, 3, 5, 4, 6], [1, 0, 2, 3, 4, 5, 6]] ",4," [0, 0, 2, 3, 4, 4, 6] ",5,9,0,0,0,0
706, False ,13,2,3, False , False , [] ,0," [[4, 6, 0], [4, 2, 6], [5, 2, 6, 0], [3, 1, 6, 0], [4, 1, 6], [5, 1, 6, 0], [3, 5, 0]] "," [(0, 4), (1, 4), (2, 3), (3, 3), (4, 4), (5, 4), (6, 4)] "," [[0, 1, 2, 3, 6, 5, 4], [1, 0, 2, 3, 4, 5, 6]] ",4," [0, 0, 2, 3, 4, 5, 4] ",5,4,3,0,0,0
707, False ,14,2,4, False , False , [] ,0," [[3, 6, 0], [5, 6, 0], [4, 2, 6, 0], [5, 2, 6], [3, 1, 6], [4, 1, 6, 0], [5, 1, 6], [3, 5, 0]] "," [(0, 4), (1, 4), (2, 3), (3, 4), (4, 3), (5, 5), (6, 5)] "," [[0, 1, 2, 3, 4, 6, 5], [1, 0, 2, 3, 4, 5, 6]] ",4," [0, 0, 2, 3, 4, 5, 5] ",5,6,2,0,0,0
708, False ,14,2,3, False , False , [] ,0," [[3, 6, 0], [4, 6, 0], [4, 2, 6], [5, 2, 6, 0], [3, 1, 6], [4, 1, 6], [5, 1, 6, 0], [3, 5, 0]] "," [(0, 4), (1, 4), (2, 3), (3, 4), (4, 4), (5, 4), (6, 5)] "," [[1, 0, 2, 3, 4, 5, 6]] ",2," [0, 0, 2, 3, 4, 5, 6] ",6,6,2,0,0,0
